Entity,Code,Day,total_vaccinations_per_hundred
Qatar,QAT,2021-08-16,153.82
Qatar,QAT,2021-08-17,154.85
Qatar,QAT,2021-08-18,155.47
Qatar,QAT,2021-08-19,156.33
Qatar,QAT,2021-08-20,157.28
Qatar,QAT,2021-08-21,157.43
Qatar,QAT,2021-08-22,158.19
Qatar,QAT,2021-08-23,158.78
Qatar,QAT,2021-08-24,159.51
Qatar,QAT,2021-08-25,160.51
Qatar,QAT,2021-08-26,161.21
Qatar,QAT,2021-08-27,162.33
Qatar,QAT,2021-08-28,162.54
Qatar,QAT,2021-08-29,164.17
Qatar,QAT,2021-08-31,165.7
Qatar,QAT,2021-09-01,166.65
Qatar,QAT,2021-09-02,167.45
Qatar,QAT,2021-09-04,167.57
Qatar,QAT,2021-09-06,168.73
Qatar,QAT,2021-09-08,169.28
Qatar,QAT,2021-09-09,169.68
Qatar,QAT,2021-09-11,170.32
Qatar,QAT,2021-09-12,170.65
Qatar,QAT,2021-09-13,171.34
Qatar,QAT,2021-09-14,171.7
Qatar,QAT,2021-09-15,172.02
Qatar,QAT,2021-09-16,172.38
Qatar,QAT,2021-09-17,172.88
Qatar,QAT,2021-09-18,173.09
Qatar,QAT,2021-09-21,173.94
Qatar,QAT,2021-09-23,174.34
Qatar,QAT,2021-09-25,174.47
Qatar,QAT,2021-09-26,174.72
Qatar,QAT,2021-09-28,174.93
Qatar,QAT,2021-09-29,175.17
Qatar,QAT,2021-09-30,175.32
Qatar,QAT,2021-10-01,175.59
Qatar,QAT,2021-10-02,175.66
Qatar,QAT,2021-10-03,175.77
Qatar,QAT,2021-10-04,176.13
Qatar,QAT,2021-10-05,176.32
Qatar,QAT,2021-10-06,176.47
Qatar,QAT,2021-10-07,176.65
Qatar,QAT,2021-10-08,176.88
Qatar,QAT,2021-10-09,177.1
Qatar,QAT,2021-10-10,177.34
Qatar,QAT,2021-10-12,177.52
Qatar,QAT,2021-10-13,177.68
Qatar,QAT,2021-10-14,177.84
Qatar,QAT,2021-10-15,178.03
Qatar,QAT,2021-10-16,178.09
Qatar,QAT,2021-10-17,178.2
Qatar,QAT,2021-10-18,178.32
Qatar,QAT,2021-10-19,178.54
Qatar,QAT,2021-10-21,178.64
Qatar,QAT,2021-10-22,178.78
Qatar,QAT,2021-10-23,178.83
Qatar,QAT,2021-10-24,178.99
Qatar,QAT,2021-10-25,179.13
Qatar,QAT,2021-10-26,179.26
Qatar,QAT,2021-10-27,179.36
Qatar,QAT,2021-10-28,179.54
Qatar,QAT,2021-10-29,179.7
Qatar,QAT,2021-10-30,179.75
Qatar,QAT,2021-10-31,179.85
Qatar,QAT,2021-11-01,179.99
Qatar,QAT,2021-11-02,180.13
Qatar,QAT,2021-11-03,180.25
Qatar,QAT,2021-11-04,180.38
Qatar,QAT,2021-11-05,180.53
Qatar,QAT,2021-11-06,180.58
Qatar,QAT,2021-11-07,180.66
Qatar,QAT,2021-11-08,180.79
Qatar,QAT,2021-11-09,180.92
Qatar,QAT,2021-11-10,181.04
Qatar,QAT,2021-11-11,181.19
Qatar,QAT,2021-11-12,181.41
Qatar,QAT,2021-11-14,181.47
Qatar,QAT,2021-11-15,181.68
Qatar,QAT,2021-11-16,181.89
Qatar,QAT,2021-11-17,182.09
Qatar,QAT,2021-11-18,182.32
Qatar,QAT,2021-11-20,182.7
Qatar,QAT,2021-11-21,183.1
Qatar,QAT,2021-11-23,183.65
Qatar,QAT,2021-11-25,184.29
Qatar,QAT,2021-11-27,184.43
Qatar,QAT,2021-11-28,184.58
Qatar,QAT,2021-11-29,184.93
Qatar,QAT,2021-11-30,185.24
Qatar,QAT,2021-12-01,185.6
Qatar,QAT,2021-12-02,185.87
Qatar,QAT,2021-12-03,186.17
Qatar,QAT,2021-12-04,186.42
Qatar,QAT,2021-12-06,186.7
Qatar,QAT,2021-12-07,187.05
Qatar,QAT,2021-12-08,187.32
Qatar,QAT,2021-12-09,187.61
Qatar,QAT,2021-12-10,187.93
Qatar,QAT,2021-12-11,188.19
Qatar,QAT,2021-12-13,188.87
Qatar,QAT,2021-12-14,189.3
Qatar,QAT,2021-12-15,189.64
Qatar,QAT,2021-12-17,189.93
Qatar,QAT,2021-12-18,190.04
Qatar,QAT,2021-12-19,190.24
Qatar,QAT,2021-12-20,190.68
Qatar,QAT,2021-12-22,190.94
Qatar,QAT,2021-12-23,191.26
Qatar,QAT,2021-12-24,191.69
Qatar,QAT,2021-12-26,191.79
Qatar,QAT,2021-12-27,192.08
Qatar,QAT,2021-12-28,192.77
Qatar,QAT,2021-12-30,193.19
Qatar,QAT,2021-12-31,193.65
Qatar,QAT,2022-01-01,193.79
Qatar,QAT,2022-01-02,193.95
Qatar,QAT,2022-01-03,194.33
Qatar,QAT,2022-01-04,194.75
Qatar,QAT,2022-01-05,195.14
Qatar,QAT,2022-01-06,195.99
Qatar,QAT,2022-01-08,196.38
Qatar,QAT,2022-01-10,197.8
Qatar,QAT,2022-01-12,199.84
Qatar,QAT,2022-01-14,201
Qatar,QAT,2022-01-15,201.22
Qatar,QAT,2022-01-16,201.35
Qatar,QAT,2022-01-17,202.63
Qatar,QAT,2022-01-18,203.82
Qatar,QAT,2022-01-19,205.12
Qatar,QAT,2022-01-20,206.23
Qatar,QAT,2022-01-21,207.81
Qatar,QAT,2022-01-22,207.91
Qatar,QAT,2022-01-24,209.11
Qatar,QAT,2022-01-25,210.37
Qatar,QAT,2022-01-26,211.76
Qatar,QAT,2022-01-27,213.2
Qatar,QAT,2022-01-28,214.81
Qatar,QAT,2022-01-29,214.91
Qatar,QAT,2022-01-30,215.14
Qatar,QAT,2022-01-31,216.46
Qatar,QAT,2022-02-01,217.62
Qatar,QAT,2022-02-02,218.67
Qatar,QAT,2022-02-03,219.69
Qatar,QAT,2022-02-04,221.29
Qatar,QAT,2022-02-05,221.65
Qatar,QAT,2022-02-07,222.63
Qatar,QAT,2022-02-09,223.83
Qatar,QAT,2022-02-10,224.6
Qatar,QAT,2022-02-11,225.69
Qatar,QAT,2022-02-12,225.87
Qatar,QAT,2022-02-13,226.33
Qatar,QAT,2022-02-14,227.11
Qatar,QAT,2022-02-15,227.8
Qatar,QAT,2022-02-16,228.52
Qatar,QAT,2022-02-17,229.2
Qatar,QAT,2022-02-19,230.58
Qatar,QAT,2022-02-20,230.68
Qatar,QAT,2022-02-21,231.48
Qatar,QAT,2022-02-22,232.19
Qatar,QAT,2022-02-23,232.97
Qatar,QAT,2022-02-24,233.49
Qatar,QAT,2022-02-25,234.38
Qatar,QAT,2022-02-26,234.49
Qatar,QAT,2022-02-27,234.61
Qatar,QAT,2022-02-28,235.31
Qatar,QAT,2022-03-01,235.9
Qatar,QAT,2022-03-02,236.41
Qatar,QAT,2022-03-04,237.9
Qatar,QAT,2022-03-05,237.97
Qatar,QAT,2022-03-06,238.03
Qatar,QAT,2022-03-07,238.6
Qatar,QAT,2022-03-08,239.1
Qatar,QAT,2022-03-09,239.52
Qatar,QAT,2022-03-10,240.77
Qatar,QAT,2022-03-12,240.84
Qatar,QAT,2022-03-13,240.91
Qatar,QAT,2022-03-14,241.1
Qatar,QAT,2022-03-15,241.28
Qatar,QAT,2022-03-16,241.87
Qatar,QAT,2022-03-18,243.18
Qatar,QAT,2022-03-19,243.23
Qatar,QAT,2022-03-20,243.43
Qatar,QAT,2022-03-21,243.58
Qatar,QAT,2022-03-22,243.72
Qatar,QAT,2022-03-23,244.59
Qatar,QAT,2022-03-25,245.31
Qatar,QAT,2022-03-26,245.42
Qatar,QAT,2022-03-28,245.63
Qatar,QAT,2022-03-29,245.78
Qatar,QAT,2022-03-30,246.23
Qatar,QAT,2022-03-31,246.63
Qatar,QAT,2022-04-03,247.45
Qatar,QAT,2022-04-04,247.51
Qatar,QAT,2022-04-05,247.81
Qatar,QAT,2022-04-07,247.97
Qatar,QAT,2022-04-08,248.25
Qatar,QAT,2022-04-09,248.29
Qatar,QAT,2022-04-10,248.36
Qatar,QAT,2022-04-11,248.58
Qatar,QAT,2022-04-13,249.02
Qatar,QAT,2022-04-17,249.39
Qatar,QAT,2022-04-19,249.52
Qatar,QAT,2022-04-20,249.75
Qatar,QAT,2022-04-21,250.23
Qatar,QAT,2022-04-22,250.6
Qatar,QAT,2022-04-24,250.64
Qatar,QAT,2022-04-25,250.74
Qatar,QAT,2022-04-26,250.83
Qatar,QAT,2022-04-28,251.21
Qatar,QAT,2022-04-29,251.48
Qatar,QAT,2022-04-30,251.51
Qatar,QAT,2022-05-01,251.54
Qatar,QAT,2022-05-02,251.58
Qatar,QAT,2022-05-03,251.6
Qatar,QAT,2022-05-04,251.68
Qatar,QAT,2022-05-06,251.92
Qatar,QAT,2022-05-07,251.95
Qatar,QAT,2022-05-08,251.99
Qatar,QAT,2022-05-09,252.07
Qatar,QAT,2022-05-10,252.15
Qatar,QAT,2022-05-11,252.43
Qatar,QAT,2022-05-12,252.7
Qatar,QAT,2022-05-13,253.17
Qatar,QAT,2022-05-14,253.22
Qatar,QAT,2022-05-15,253.39
Qatar,QAT,2022-05-16,253.5
Qatar,QAT,2022-05-18,254.15
Qatar,QAT,2022-05-19,254.38
Qatar,QAT,2022-05-20,254.83
Qatar,QAT,2022-05-21,254.85
Qatar,QAT,2022-05-22,254.92
Qatar,QAT,2022-05-23,255.03
Qatar,QAT,2022-05-24,255.13
Qatar,QAT,2022-05-25,255.36
Qatar,QAT,2022-05-26,255.55
Qatar,QAT,2022-05-27,255.9
Qatar,QAT,2022-05-28,255.94
Qatar,QAT,2022-05-29,255.97
Qatar,QAT,2022-05-30,256.07
Qatar,QAT,2022-05-31,256.15
Qatar,QAT,2022-06-01,256.34
Qatar,QAT,2022-06-02,256.51
Qatar,QAT,2022-06-03,256.8
Qatar,QAT,2022-06-05,256.83
Qatar,QAT,2022-06-06,256.93
Qatar,QAT,2022-06-07,257.02
Qatar,QAT,2022-06-08,257.2
Qatar,QAT,2022-06-14,257.93
Qatar,QAT,2022-06-21,258.81
Qatar,QAT,2022-06-27,259.46
Qatar,QAT,2022-06-30,259.72
Qatar,QAT,2022-07-10,270.42
Qatar,QAT,2022-07-17,270.82
Qatar,QAT,2022-07-19,271.65
Qatar,QAT,2022-08-07,273.01
Qatar,QAT,2022-08-09,273.56
Qatar,QAT,2022-08-22,274.06
Romania,ROU,2020-12-27,0
Romania,ROU,2020-12-28,0.01
Romania,ROU,2020-12-29,0.01
Romania,ROU,2020-12-30,0.03
Romania,ROU,2020-12-31,0.05
Romania,ROU,2021-01-01,0.06
Romania,ROU,2021-01-02,0.07
Romania,ROU,2021-01-03,0.07
Romania,ROU,2021-01-04,0.13
Romania,ROU,2021-01-05,0.22
Romania,ROU,2021-01-06,0.3
Romania,ROU,2021-01-07,0.4
Romania,ROU,2021-01-08,0.48
Romania,ROU,2021-01-09,0.53
Romania,ROU,2021-01-10,0.56
Romania,ROU,2021-01-11,0.65
Romania,ROU,2021-01-12,0.73
Romania,ROU,2021-01-13,0.8
Romania,ROU,2021-01-14,0.87
Romania,ROU,2021-01-15,0.95
Romania,ROU,2021-01-16,1.02
Romania,ROU,2021-01-17,1.06
Romania,ROU,2021-01-18,1.22
Romania,ROU,2021-01-19,1.4
Romania,ROU,2021-01-20,1.59
Romania,ROU,2021-01-21,1.8
Romania,ROU,2021-01-22,1.99
Romania,ROU,2021-01-23,2.17
Romania,ROU,2021-01-24,2.31
Romania,ROU,2021-01-25,2.51
Romania,ROU,2021-01-26,2.73
Romania,ROU,2021-01-27,2.95
Romania,ROU,2021-01-28,3.15
Romania,ROU,2021-01-29,3.35
Romania,ROU,2021-01-30,3.48
Romania,ROU,2021-01-31,3.58
Romania,ROU,2021-02-01,3.73
Romania,ROU,2021-02-02,3.87
Romania,ROU,2021-02-03,3.99
Romania,ROU,2021-02-04,4.11
Romania,ROU,2021-02-05,4.25
Romania,ROU,2021-02-06,4.35
Romania,ROU,2021-02-07,4.43
Romania,ROU,2021-02-08,4.61
Romania,ROU,2021-02-09,4.81
Romania,ROU,2021-02-10,5.02
Romania,ROU,2021-02-11,5.22
Romania,ROU,2021-02-12,5.42
Romania,ROU,2021-02-13,5.61
Romania,ROU,2021-02-14,5.76
Romania,ROU,2021-02-15,5.95
Romania,ROU,2021-02-16,6.15
Romania,ROU,2021-02-17,6.37
Romania,ROU,2021-02-18,6.58
Romania,ROU,2021-02-19,6.78
Romania,ROU,2021-02-20,6.95
Romania,ROU,2021-02-21,7.09
Romania,ROU,2021-02-22,7.25
Romania,ROU,2021-02-23,7.4
Romania,ROU,2021-02-24,7.54
Romania,ROU,2021-02-25,7.65
Romania,ROU,2021-02-26,7.75
Romania,ROU,2021-02-27,7.83
Romania,ROU,2021-02-28,7.89
Romania,ROU,2021-03-01,8.05
Romania,ROU,2021-03-02,8.25
Romania,ROU,2021-03-03,8.45
Romania,ROU,2021-03-04,8.68
Romania,ROU,2021-03-05,8.92
Romania,ROU,2021-03-06,9.17
Romania,ROU,2021-03-07,9.41
Romania,ROU,2021-03-08,9.63
Romania,ROU,2021-03-09,9.88
Romania,ROU,2021-03-10,10.15
Romania,ROU,2021-03-11,10.41
Romania,ROU,2021-03-12,10.66
Romania,ROU,2021-03-13,10.91
Romania,ROU,2021-03-14,11.13
Romania,ROU,2021-03-15,11.39
Romania,ROU,2021-03-16,11.7
Romania,ROU,2021-03-17,11.98
Romania,ROU,2021-03-18,12.25
Romania,ROU,2021-03-19,12.51
Romania,ROU,2021-03-20,12.77
Romania,ROU,2021-03-21,13
Romania,ROU,2021-03-22,13.25
Romania,ROU,2021-03-23,13.55
Romania,ROU,2021-03-24,13.85
Romania,ROU,2021-03-25,14.16
Romania,ROU,2021-03-26,14.44
Romania,ROU,2021-03-27,14.75
Romania,ROU,2021-03-28,15.03
Romania,ROU,2021-03-29,15.3
Romania,ROU,2021-03-30,15.63
Romania,ROU,2021-03-31,15.93
Romania,ROU,2021-04-01,16.23
Romania,ROU,2021-04-02,16.53
Romania,ROU,2021-04-03,16.82
Romania,ROU,2021-04-04,17.07
Romania,ROU,2021-04-05,17.33
Romania,ROU,2021-04-06,17.62
Romania,ROU,2021-04-07,17.91
Romania,ROU,2021-04-08,18.2
Romania,ROU,2021-04-09,18.48
Romania,ROU,2021-04-10,18.8
Romania,ROU,2021-04-11,19.1
Romania,ROU,2021-04-12,19.42
Romania,ROU,2021-04-13,19.82
Romania,ROU,2021-04-14,20.23
Romania,ROU,2021-04-15,20.65
Romania,ROU,2021-04-16,21.06
Romania,ROU,2021-04-17,21.48
Romania,ROU,2021-04-18,21.85
Romania,ROU,2021-04-19,22.24
Romania,ROU,2021-04-20,22.7
Romania,ROU,2021-04-21,23.17
Romania,ROU,2021-04-22,23.63
Romania,ROU,2021-04-23,24.09
Romania,ROU,2021-04-24,24.56
Romania,ROU,2021-04-25,24.96
Romania,ROU,2021-04-26,25.37
Romania,ROU,2021-04-27,25.81
Romania,ROU,2021-04-28,26.25
Romania,ROU,2021-04-29,26.66
Romania,ROU,2021-04-30,27.07
Romania,ROU,2021-05-01,27.38
Romania,ROU,2021-05-02,27.59
Romania,ROU,2021-05-03,27.94
Romania,ROU,2021-05-04,28.38
Romania,ROU,2021-05-05,28.87
Romania,ROU,2021-05-06,29.39
Romania,ROU,2021-05-07,29.87
Romania,ROU,2021-05-08,30.44
Romania,ROU,2021-05-09,30.98
Romania,ROU,2021-05-10,31.49
Romania,ROU,2021-05-11,32.04
Romania,ROU,2021-05-12,32.58
Romania,ROU,2021-05-13,33.12
Romania,ROU,2021-05-14,33.69
Romania,ROU,2021-05-15,34.3
Romania,ROU,2021-05-16,34.83
Romania,ROU,2021-05-17,35.32
Romania,ROU,2021-05-18,35.82
Romania,ROU,2021-05-19,36.31
Romania,ROU,2021-05-20,36.76
Romania,ROU,2021-05-21,37.2
Romania,ROU,2021-05-22,37.59
Romania,ROU,2021-05-23,37.87
Romania,ROU,2021-05-24,38.17
Romania,ROU,2021-05-25,38.53
Romania,ROU,2021-05-26,38.89
Romania,ROU,2021-05-27,39.24
Romania,ROU,2021-05-28,39.6
Romania,ROU,2021-05-29,40
Romania,ROU,2021-05-30,40.36
Romania,ROU,2021-05-31,40.69
Romania,ROU,2021-06-01,40.96
Romania,ROU,2021-06-02,41.25
Romania,ROU,2021-06-03,41.56
Romania,ROU,2021-06-04,41.92
Romania,ROU,2021-06-05,42.28
Romania,ROU,2021-06-06,42.58
Romania,ROU,2021-06-07,42.84
Romania,ROU,2021-06-08,43.09
Romania,ROU,2021-06-09,43.33
Romania,ROU,2021-06-10,43.54
Romania,ROU,2021-06-11,43.76
Romania,ROU,2021-06-12,43.96
Romania,ROU,2021-06-13,44.12
Romania,ROU,2021-06-14,44.28
Romania,ROU,2021-06-15,44.45
Romania,ROU,2021-06-16,44.62
Romania,ROU,2021-06-17,44.77
Romania,ROU,2021-06-18,44.92
Romania,ROU,2021-06-19,45.05
Romania,ROU,2021-06-20,45.16
Romania,ROU,2021-06-21,45.26
Romania,ROU,2021-06-22,45.38
Romania,ROU,2021-06-23,45.52
Romania,ROU,2021-06-24,45.65
Romania,ROU,2021-06-25,45.78
Romania,ROU,2021-06-26,45.9
Romania,ROU,2021-06-27,46.02
Romania,ROU,2021-06-28,46.12
Romania,ROU,2021-06-29,46.22
Romania,ROU,2021-06-30,46.33
Romania,ROU,2021-07-01,46.43
Romania,ROU,2021-07-02,46.53
Romania,ROU,2021-07-03,46.64
Romania,ROU,2021-07-04,46.7
Romania,ROU,2021-07-05,46.79
Romania,ROU,2021-07-06,46.87
Romania,ROU,2021-07-07,46.96
Romania,ROU,2021-07-08,47.05
Romania,ROU,2021-07-10,47.18
Romania,ROU,2021-07-11,47.27
Romania,ROU,2021-07-12,47.33
Romania,ROU,2021-07-13,47.41
Romania,ROU,2021-07-14,47.49
Romania,ROU,2021-07-15,47.56
Romania,ROU,2021-07-16,47.64
Romania,ROU,2021-07-17,47.7
Romania,ROU,2021-07-18,47.74
Romania,ROU,2021-07-19,47.81
Romania,ROU,2021-07-20,47.9
Romania,ROU,2021-07-21,47.98
Romania,ROU,2021-07-22,48.06
Romania,ROU,2021-07-23,48.15
Romania,ROU,2021-07-24,48.21
Romania,ROU,2021-07-25,48.25
Romania,ROU,2021-07-26,48.32
Romania,ROU,2021-07-27,48.41
Romania,ROU,2021-07-28,48.49
Romania,ROU,2021-07-29,48.56
Romania,ROU,2021-07-30,48.65
Romania,ROU,2021-07-31,48.7
Romania,ROU,2021-08-01,48.74
Romania,ROU,2021-08-02,48.81
Romania,ROU,2021-08-03,48.88
Romania,ROU,2021-08-04,48.96
Romania,ROU,2021-08-05,49.04
Romania,ROU,2021-08-06,49.12
Romania,ROU,2021-08-07,49.17
Romania,ROU,2021-08-08,49.21
Romania,ROU,2021-08-09,49.25
Romania,ROU,2021-08-10,49.29
Romania,ROU,2021-08-11,49.36
Romania,ROU,2021-08-12,49.44
Romania,ROU,2021-08-13,49.51
Romania,ROU,2021-08-14,49.56
Romania,ROU,2021-08-15,49.59
Romania,ROU,2021-08-16,49.65
Romania,ROU,2021-08-17,49.72
Romania,ROU,2021-08-18,49.79
Romania,ROU,2021-08-19,49.86
Romania,ROU,2021-08-20,49.93
Romania,ROU,2021-08-21,49.98
Romania,ROU,2021-08-22,50
Romania,ROU,2021-08-23,50.07
Romania,ROU,2021-08-24,50.13
Romania,ROU,2021-08-25,50.2
Romania,ROU,2021-08-26,50.27
Romania,ROU,2021-08-27,50.34
Romania,ROU,2021-08-28,50.39
Romania,ROU,2021-08-29,50.42
Romania,ROU,2021-08-30,50.47
Romania,ROU,2021-08-31,50.53
Romania,ROU,2021-09-01,50.59
Romania,ROU,2021-09-02,50.65
Romania,ROU,2021-09-03,50.7
Romania,ROU,2021-09-04,50.74
Romania,ROU,2021-09-05,50.76
Romania,ROU,2021-09-06,50.8
Romania,ROU,2021-09-07,50.85
Romania,ROU,2021-09-08,50.9
Romania,ROU,2021-09-09,50.94
Romania,ROU,2021-09-10,51
Romania,ROU,2021-09-11,51.03
Romania,ROU,2021-09-12,51.06
Romania,ROU,2021-09-13,51.1
Romania,ROU,2021-09-14,51.15
Romania,ROU,2021-09-15,51.2
Romania,ROU,2021-09-16,51.26
Romania,ROU,2021-09-17,51.33
Romania,ROU,2021-09-18,51.38
Romania,ROU,2021-09-19,51.42
Romania,ROU,2021-09-20,51.48
Romania,ROU,2021-09-21,51.57
Romania,ROU,2021-09-22,51.65
Romania,ROU,2021-09-23,51.75
Romania,ROU,2021-09-24,51.85
Romania,ROU,2021-09-25,51.94
Romania,ROU,2021-09-26,51.99
Romania,ROU,2021-09-27,52.09
Romania,ROU,2021-09-28,52.31
Romania,ROU,2021-09-29,52.63
Romania,ROU,2021-09-30,52.95
Romania,ROU,2021-10-01,53.27
Romania,ROU,2021-10-02,53.5
Romania,ROU,2021-10-03,53.66
Romania,ROU,2021-10-04,53.93
Romania,ROU,2021-10-05,54.25
Romania,ROU,2021-10-06,54.53
Romania,ROU,2021-10-07,54.86
Romania,ROU,2021-10-08,55.21
Romania,ROU,2021-10-09,55.48
Romania,ROU,2021-10-10,55.66
Romania,ROU,2021-10-11,55.93
Romania,ROU,2021-10-12,56.23
Romania,ROU,2021-10-13,56.54
Romania,ROU,2021-10-14,56.9
Romania,ROU,2021-10-15,57.27
Romania,ROU,2021-10-16,57.58
Romania,ROU,2021-10-17,57.8
Romania,ROU,2021-10-18,58.12
Romania,ROU,2021-10-19,58.47
Romania,ROU,2021-10-20,58.89
Romania,ROU,2021-10-21,59.4
Romania,ROU,2021-10-22,60.06
Romania,ROU,2021-10-23,60.72
Romania,ROU,2021-10-24,61.29
Romania,ROU,2021-10-25,61.95
Romania,ROU,2021-10-26,62.73
Romania,ROU,2021-10-27,63.51
Romania,ROU,2021-10-28,64.17
Romania,ROU,2021-10-29,64.79
Romania,ROU,2021-10-30,65.25
Romania,ROU,2021-10-31,65.59
Romania,ROU,2021-11-01,66
Romania,ROU,2021-11-02,66.41
Romania,ROU,2021-11-03,66.83
Romania,ROU,2021-11-04,67.26
Romania,ROU,2021-11-05,67.73
Romania,ROU,2021-11-06,68.09
Romania,ROU,2021-11-07,68.39
Romania,ROU,2021-11-08,68.75
Romania,ROU,2021-11-09,69.1
Romania,ROU,2021-11-10,69.47
Romania,ROU,2021-11-11,69.9
Romania,ROU,2021-11-12,70.4
Romania,ROU,2021-11-13,70.88
Romania,ROU,2021-11-14,71.3
Romania,ROU,2021-11-15,71.77
Romania,ROU,2021-11-16,72.28
Romania,ROU,2021-11-17,72.71
Romania,ROU,2021-11-18,73.17
Romania,ROU,2021-11-19,73.64
Romania,ROU,2021-11-20,74.05
Romania,ROU,2021-11-21,74.35
Romania,ROU,2021-11-22,74.69
Romania,ROU,2021-11-23,75.03
Romania,ROU,2021-11-24,75.37
Romania,ROU,2021-11-25,75.71
Romania,ROU,2021-11-26,76.08
Romania,ROU,2021-11-27,76.4
Romania,ROU,2021-11-28,76.64
Romania,ROU,2021-11-29,76.93
Romania,ROU,2021-11-30,77.14
Romania,ROU,2021-12-01,77.27
Romania,ROU,2021-12-02,77.5
Romania,ROU,2021-12-03,77.79
Romania,ROU,2021-12-04,78.01
Romania,ROU,2021-12-05,78.18
Romania,ROU,2021-12-06,78.42
Romania,ROU,2021-12-07,78.63
Romania,ROU,2021-12-08,78.8
Romania,ROU,2021-12-09,79
Romania,ROU,2021-12-10,79.24
Romania,ROU,2021-12-11,79.44
Romania,ROU,2021-12-12,79.57
Romania,ROU,2021-12-13,79.74
Romania,ROU,2021-12-14,79.92
Romania,ROU,2021-12-15,80.1
Romania,ROU,2021-12-16,80.27
Romania,ROU,2021-12-17,80.46
Romania,ROU,2021-12-18,80.61
Romania,ROU,2021-12-19,80.71
Romania,ROU,2021-12-20,80.87
Romania,ROU,2021-12-21,81.01
Romania,ROU,2021-12-22,81.14
Romania,ROU,2021-12-23,81.26
Romania,ROU,2021-12-24,81.33
Romania,ROU,2021-12-25,81.34
Romania,ROU,2021-12-26,81.35
Romania,ROU,2021-12-27,81.46
Romania,ROU,2021-12-28,81.6
Romania,ROU,2021-12-29,81.73
Romania,ROU,2021-12-30,81.83
Romania,ROU,2021-12-31,81.87
Romania,ROU,2022-01-01,81.88
Romania,ROU,2022-01-02,81.9
Romania,ROU,2022-01-03,82.04
Romania,ROU,2022-01-04,82.2
Romania,ROU,2022-01-05,82.37
Romania,ROU,2022-01-06,82.53
Romania,ROU,2022-01-07,82.7
Romania,ROU,2022-01-08,82.91
Romania,ROU,2022-01-09,82.98
Romania,ROU,2022-01-10,83.12
Romania,ROU,2022-01-11,83.25
Romania,ROU,2022-01-12,83.38
Romania,ROU,2022-01-13,83.49
Romania,ROU,2022-01-14,83.61
Romania,ROU,2022-01-15,83.71
Romania,ROU,2022-01-16,83.76
Romania,ROU,2022-01-17,83.84
Romania,ROU,2022-01-18,83.93
Romania,ROU,2022-01-19,84.02
Romania,ROU,2022-01-20,84.1
Romania,ROU,2022-01-21,84.18
Romania,ROU,2022-01-22,84.27
Romania,ROU,2022-01-23,84.29
Romania,ROU,2022-01-24,84.36
Romania,ROU,2022-01-25,84.45
Romania,ROU,2022-01-26,84.55
Romania,ROU,2022-01-27,84.65
Romania,ROU,2022-01-28,84.77
Romania,ROU,2022-01-29,84.87
Romania,ROU,2022-01-30,84.93
Romania,ROU,2022-01-31,85.01
Romania,ROU,2022-02-01,85.1
Romania,ROU,2022-02-02,85.19
Romania,ROU,2022-02-03,85.26
Romania,ROU,2022-02-04,85.35
Romania,ROU,2022-02-05,85.42
Romania,ROU,2022-02-06,85.45
Romania,ROU,2022-02-07,85.51
Romania,ROU,2022-02-08,85.57
Romania,ROU,2022-02-09,85.63
Romania,ROU,2022-02-10,85.68
Romania,ROU,2022-02-11,85.74
Romania,ROU,2022-02-12,85.78
Romania,ROU,2022-02-13,85.81
Romania,ROU,2022-02-14,85.84
Romania,ROU,2022-02-15,85.88
Romania,ROU,2022-02-16,85.92
Romania,ROU,2022-02-17,85.96
Romania,ROU,2022-02-18,86
Romania,ROU,2022-02-19,86.04
Romania,ROU,2022-02-20,86.06
Romania,ROU,2022-02-21,86.09
Romania,ROU,2022-02-22,86.12
Romania,ROU,2022-02-23,86.15
Romania,ROU,2022-02-24,86.19
Romania,ROU,2022-02-25,86.22
Romania,ROU,2022-02-26,86.25
Romania,ROU,2022-02-27,86.26
Romania,ROU,2022-02-28,86.29
Romania,ROU,2022-03-01,86.31
Romania,ROU,2022-03-02,86.33
Romania,ROU,2022-03-03,86.35
Romania,ROU,2022-03-04,86.38
Romania,ROU,2022-03-05,86.4
Romania,ROU,2022-03-06,86.41
Romania,ROU,2022-03-07,86.42
Romania,ROU,2022-03-08,86.44
Romania,ROU,2022-03-09,86.45
Romania,ROU,2022-03-10,86.46
Romania,ROU,2022-03-11,86.48
Romania,ROU,2022-03-12,86.49
Romania,ROU,2022-03-13,86.5
Romania,ROU,2022-03-14,86.5
Romania,ROU,2022-03-15,86.51
Romania,ROU,2022-03-16,86.52
Romania,ROU,2022-03-17,86.52
Romania,ROU,2022-03-18,86.53
Romania,ROU,2022-03-19,86.54
Romania,ROU,2022-03-20,86.54
Romania,ROU,2022-03-21,86.55
Romania,ROU,2022-03-22,86.55
Romania,ROU,2022-03-23,86.56
Romania,ROU,2022-03-24,86.57
Romania,ROU,2022-03-25,86.57
Romania,ROU,2022-03-26,86.58
Romania,ROU,2022-03-27,86.59
Romania,ROU,2022-03-28,86.59
Romania,ROU,2022-03-29,86.6
Romania,ROU,2022-03-30,86.6
Romania,ROU,2022-03-31,86.61
Romania,ROU,2022-04-01,86.62
Romania,ROU,2022-04-02,86.62
Romania,ROU,2022-04-03,86.63
Romania,ROU,2022-04-04,86.64
Romania,ROU,2022-04-05,86.64
